id,title,company,location,state,category,contract_type,contract_time,salary_min,salary_max,created,description,redirect_url,salary_available,salary_avg,ingested_at
5812528340,Data Engineer,Accenture,"Bangalore, Karnataka",Karnataka,IT Jobs,,full_time,,,2026-07-23 22:17:08+00:00,"This job is with Accenture, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Project Role : Data Engineer Project Role Description : Design, develop and maintain data solutions for data generation, collection, and processing. Create data pipelines, ensure data quality, and implement ETL (extract, transform and load) processes to migrate and deploy data across systems. Must have skills : Ja…",https://www.adzuna.in/land/ad/5812528340?se=0tmE14SJ8RG_uuUGlJgCAQ&utm_medium=api&utm_source=4a2f7c39&v=E00EA247DC36DF7ACBF0428A8454F772F568864E,False,,2026-07-27
5812528361,Data Engineer,Accenture,"Bangalore, Karnataka",Karnataka,IT Jobs,,full_time,,,2026-07-23 22:17:08+00:00,"This job is with Accenture, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Project Role : Data Engineer Project Role Description : Design, develop and maintain data solutions for data generation, collection, and processing. Create data pipelines, ensure data quality, and implement ETL (extract, transform and load) processes to migrate and deploy data across systems. Must have skills : In…",https://www.adzuna.in/land/ad/5812528361?se=0tmE14SJ8RG_uuUGlJgCAQ&utm_medium=api&utm_source=4a2f7c39&v=C36AB5760EACCF149965EEC412131D1C16D2DB04,False,,2026-07-27
5797886003,Senior Data Engineer,ABB,"Bangalore, Karnataka",Karnataka,IT Jobs,,full_time,,,2026-07-12 15:49:10+00:00,"This job is with ABB, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. At ABB, we help industries run leaner and cleaner—and every person here makes that happen. You’ll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and help run what runs the world. This Position reports to: ELSE Global Sustainability Business Proc Your role and responsibilitie…",https://www.adzuna.in/land/ad/5797886003?se=0tmE14SJ8RG_uuUGlJgCAQ&utm_medium=api&utm_source=4a2f7c39&v=90F2318DA2C6422858D99DC959F36B8BF27DFD3A,False,,2026-07-27
5796513625,Senior Data Engineer,ABB,"Bangalore, Karnataka",Karnataka,IT Jobs,,full_time,,,2026-07-11 10:06:17+00:00,"This job is with ABB, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. At ABB, we help industries run leaner and cleaner—and every person here makes that happen. You’ll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and help run what runs the world. This Position reports to: R&D Principal Engineer Your role and responsibilities: At ABB’s Common…",https://www.adzuna.in/land/ad/5796513625?se=0tmE14SJ8RG_uuUGlJgCAQ&utm_medium=api&utm_source=4a2f7c39&v=A9D87487989B6EE32D61BC0BDF628F3AA987BE78,False,,2026-07-27
5802201951,Senior Data Engineer,ABB,"Bangalore, Karnataka",Karnataka,IT Jobs,,full_time,,,2026-07-16 10:04:48+00:00,"This job is with ABB, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. At ABB, we help industries run leaner and cleaner—and every person here makes that happen. You’ll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and help run what runs the world. This Position reports to: Service Business Process Manager Your role and responsibilities In thi…",https://www.adzuna.in/land/ad/5802201951?se=0tmE14SJ8RG_uuUGlJgCAQ&utm_medium=api&utm_source=4a2f7c39&v=4D94B59DFEB7B2DC492317958C7B8FC3287CF589,False,,2026-07-27
5796971941,Data Engineer III,RX Global,"Chennai, Tamil Nadu",Tamil Nadu,IT Jobs,permanent,full_time,,,2026-07-11 19:34:23+00:00,"This job is with RX Global, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. About Team: RX Global aims to create unforgettable experiences for attendees and exhibitors through organizing events. Innovation, creativity, and collaboration drive the company to offer exceptional services to clients. About the role: This role focuses on building and maintaining scalable data pipelines and plat…",https://www.adzuna.in/land/ad/5796971941?se=0tmE14SJ8RG_uuUGlJgCAQ&utm_medium=api&utm_source=4a2f7c39&v=D8B66CD7DC0C51425172E44FE823D91782C67490,False,,2026-07-27
5795883321,VP - Data Engineering & AI,MSCI,"Pune, Maharashtra",Maharashtra,IT Jobs,,full_time,,,2026-07-10 23:42:39+00:00,"This job is with MSCI, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Your Team Responsibilities: Our team is responsible for building and maintaining the Data platform, a business-critical component that powers MSCI's S&C offerings . We manage the end-to-end lifecycle of ESG data-from ingestion, transformation, and scoring, to final delivery to internal consumers and external clients. K…",https://www.adzuna.in/land/ad/5795883321?se=0tmE14SJ8RG_uuUGlJgCAQ&utm_medium=api&utm_source=4a2f7c39&v=7CF614C2DF2F59FE2D6793ABD62FD6BB877DE375,False,,2026-07-27
5807162999,"Senior Specialist, GSF DnA Data Engineer",MSD,"Hyderabad, Telangana",Telangana,IT Jobs,,full_time,,,2026-07-19 18:08:53+00:00,"This job is with MSD, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Job Description The Opportunity Based in Hyderabad, join a global healthcare biopharma company and be part of a 130- year legacy of success backed by ethical integrity, forward momentum, and an inspiring mission to achieve new milestones in global healthcare. Be part of an organisation driven by digital technology and d…",https://www.adzuna.in/land/ad/5807162999?se=0tmE14SJ8RG_uuUGlJgCAQ&utm_medium=api&utm_source=4a2f7c39&v=EF54EA51157CAF139E3DB6E206B361B50D319E14,False,,2026-07-27
5513049976,Data Engineer-Data engineer-Engineering,EXL,"Noida, Ghaziabad",Uttar Pradesh,IT Jobs,,full_time,,,2025-11-25 23:00:33+00:00,"Description Data Engineers design and build data systems and pipelines. Responsibilities include developing data processing workflows, optimizing data storage, and ensuring data accuracy. You will collaborate with data scientists and analysts to meet data requirements and resolve data issues. Strong experience in data engineering and problem-solving skills are required. Responsibilities Design and implement data pipelines, Optimize data processing and storage, Ensure data solutions meet perform…",https://www.adzuna.in/details/5513049976?utm_medium=api&utm_source=4a2f7c39,False,,2026-07-27
5809596089,Data Engineer,Trigent Software Private Limited,"Chauth Ka Barwara, Sawai Madhopur",Rajasthan,IT Jobs,,,1000000.0,4000000.0,2026-07-21 23:27:32+00:00,"We are seeking an experienced Databricks Lead to design, develop, and implement scalable data engineering and analytics solutions on the Databricks platform. The candidate will lead a team of data engineers, collaborate with business stakeholders, and drive the end-to-end delivery of cloud-based data solutions. Key Responsibilities Lead the design and implementation of enterprise-scale data platforms using Databricks .Develop and optimize ETL/ELT pipelines using PySpark , Spark SQL, and Databri…",https://www.adzuna.in/details/5809596089?utm_medium=api&utm_source=4a2f7c39,True,2500000.0,2026-07-27
