id,title,company,location,state,category,contract_type,contract_time,salary_min,salary_max,created,description,redirect_url,salary_available,salary_avg,ingested_at
5864439111,Data Engineer,IBM,"Chennai, Tamil Nadu",Tamil Nadu,IT Jobs,,,,,2026-09-01 16:22:52+00:00,"IBM is hiring for Data Engineer-Data Platforms-AWS/Databricks at Pune and Chennai location. Your Role and Responsibilities* As a Data Engineer specializing in Data Platforms on AWS, you will advise on, develop, and maintain data engineering solutions on the AWS Cloud ecosystem. You will design, build, and operate batch and real-time data pipelines using various AWS services. Your primary responsibilities will include: • 5 years experience in Design and Develop Data Pipelines: Design, build, and…",https://www.adzuna.in/land/ad/5864439111?se=bl2z5Ze18RGpvpw2hSgRVg&utm_medium=api&utm_source=4a2f7c39&v=34B7ADB4FF85A0A1EAC3F7AF755853522348AC8D,False,,2026-09-21
5867036030,Data Engineer,Lorven Technologies Inc.,"Chennai, Tamil Nadu",Tamil Nadu,IT Jobs,,full_time,,,2026-09-02 16:42:40+00:00,"Job Description – Azure Data Engineer Job Title: Azure Data Engineer Experience: 6 Years Location: Chennai Employment Type: Full-Time / FTE Job Summary We are looking for an experienced Azure Data Engineer with 6 years of hands-on experience in designing, developing, and maintaining scalable data engineering solutions using Python, Apache Spark, Azure Databricks, and Snowflake . The ideal candidate should have strong expertise in data processing, ETL/ELT pipelines, data transformation, and clou…",https://www.adzuna.in/land/ad/5867036030?se=bl2z5Ze18RGpvpw2hSgRVg&utm_medium=api&utm_source=4a2f7c39&v=DF89B94A09FBFE63ED8D5C928B26594026506742,False,,2026-09-21
5891693621,Data Engineer,IQVIA,"Bangalore, Karnataka",Karnataka,IT Jobs,,,,,2026-09-20 17:35:53+00:00,"Project Role: Data Engineer Work Experience: 5 to 7 years Work location: Bangalore Work Mode: Hybrid Must Have: Data Engineering – SQL/PlSql, ETL/ELT, dbt , Data Warehouse -Snowflake Cloud Technologies - Azure ,Python, specific to data , AI exposure -Coding agents, Agentic AI Nice to Haves: Knowledge Graphs/Semantic Layer ,Data Lineage , Metadata Management ,Ontology Job Description: We are seeking a skilled Data Engineer / Data Platform Developer to join the Data Excellence Program (DEP) team …",https://www.adzuna.in/land/ad/5891693621?se=bl2z5Ze18RGpvpw2hSgRVg&utm_medium=api&utm_source=4a2f7c39&v=78D50D51D6263A47C50C51BA00EDFD48CC74116A,False,,2026-09-21
5864425404,Data Engineer,IBM,India,,IT Jobs,,,,,2026-09-01 16:20:34+00:00,"AWS Data Engineer - Databricks at Pune and Chennai location. Your Role and Responsibilities* As a Data Engineer specializing in Data Platforms on AWS, you will advise on, develop, and maintain data engineering solutions on the AWS Cloud ecosystem. You will design, build, and operate batch and real-time data pipelines using various AWS services. Your primary responsibilities will include: • 6 years' experience in Design and Develop Data Pipelines: Design, build, and operate batch and real-time d…",https://www.adzuna.in/land/ad/5864425404?se=bl2z5Ze18RGpvpw2hSgRVg&utm_medium=api&utm_source=4a2f7c39&v=F34822946A9086CB558CCB93BF6DE2AF7080F0E0,False,,2026-09-21
5886096675,Data Engineer,Synstack Technologies,"Chennai, Tamil Nadu",Tamil Nadu,IT Jobs,,,,,2026-09-16 17:29:01+00:00,"Databricks Architect – PySpark, Python & Azure Experience: 8–12 years We are looking for a Databricks Architect with strong expertise in PySpark, Python, Azure, Synapse, Databricks, and AI/Data Engineering . Key Responsibilities: Design and implement scalable Azure Databricks and data engineering architectures . Lead development using PySpark and Python for large-scale data processing. Design Azure Synapse, Data Lake, and modern data platform solutions. Define Databricks architecture, performan…",https://www.adzuna.in/land/ad/5886096675?se=bl2z5Ze18RGpvpw2hSgRVg&utm_medium=api&utm_source=4a2f7c39&v=F9A62EF3FA81DF42BFD66CB5719E1B48B3356E36,False,,2026-09-21
5879667663,Data Engineer,AMS,"Mumbai, Maharashtra",Maharashtra,IT Jobs,,,,,2026-09-11 17:15:56+00:00,"Job Description : Looking for a hands‑on AWS Data Engineering for a Japanese client with 4 to 5.11 years of total experience to design and deliver scalable, secure, and high‑performance data platforms on AWS. This role focuses on strong individual contribution with technical ownership, working closely with global teams, leads, and clients to deliver enterprise‑grade data engineering solutions. The position requires deep expertise in AWS data services, SQL, and Python, and the ability to build a…",https://www.adzuna.in/land/ad/5879667663?se=bl2z5Ze18RGpvpw2hSgRVg&utm_medium=api&utm_source=4a2f7c39&v=22E6D3599E3B4CD831418368F0AA533521E590F9,False,,2026-09-21
5890612712,Data Engineer,Softkode Technologies,"Mumbai, Maharashtra",Maharashtra,IT Jobs,,,,,2026-09-19 17:33:54+00:00," We’re Hiring | Data Engineer – GCP Are you an experienced Data Engineer passionate about building scalable data models and modern data platforms? We’re looking for a Data Engineer (GCP) with 5 years of experience to design and maintain data models that power analytics, reporting, data integration, and business intelligence . You’ll work closely with Data Engineers, Analysts, Data Architects, and Business Stakeholders to turn complex business requirements into efficient, scalable, and reliable …",https://www.adzuna.in/land/ad/5890612712?se=bl2z5Ze18RGpvpw2hSgRVg&utm_medium=api&utm_source=4a2f7c39&v=F91FC482A94E29C5528E86EF22AB141C45870FF9,False,,2026-09-21
5864430870,Data Engineer,EXL,India,,IT Jobs,,,,,2026-09-01 16:21:42+00:00,"About the Role We are looking for a highly skilled AWS Data Engineer to design, build, and optimize scalable data solutions on AWS cloud. The ideal candidate should have strong expertise in data engineering, ETL/ELT development, cloud-native architectures, and modern data warehousing technologies. Key Responsibilities Design, develop, and maintain scalable data pipelines on AWS. Build and optimize ETL/ELT processes for structured and unstructured data. Develop data ingestion frameworks from mul…",https://www.adzuna.in/land/ad/5864430870?se=bl2z5Ze18RGpvpw2hSgRVg&utm_medium=api&utm_source=4a2f7c39&v=A3E7642746CEFD231E55AF3945F31DC2BC9ED8AF,False,,2026-09-21
5879762827,Data Engineer,EXL,India,,IT Jobs,,,,,2026-09-11 18:56:08+00:00,"We are seeking a seasoned Data Engineer with 3-7 years of experience in data engineering, cloud platforms and distributed systems, along with 2 years of hands-on experience with Palantir Foundry/ AIP & Palantir Ontology. The ideal candidate will work on designing scalable data solutions, building robust data pipelines, modelling enterprise datasets and enabling analytics and AI/ML use cases on Palantir Foundry. Experience in the insurance domain is a plus. Key Requirements • 3 -7 years of overa…",https://www.adzuna.in/land/ad/5879762827?se=bl2z5Ze18RGpvpw2hSgRVg&utm_medium=api&utm_source=4a2f7c39&v=1701ACFF10B0D0CE16EDDF3F65E92CC6DF0F8B83,False,,2026-09-21
5890607612,Data Engineer,SAN Engineering Solutions,"Noida, Ghaziabad",Uttar Pradesh,IT Jobs,,,,,2026-09-19 17:30:20+00:00,"We are hiring – Data Engineer We are looking for experienced Data Engineers with strong hands-on expertise in Google Cloud Platform, BigQuery, SQL, Python/PySpark , and modern data engineering tools.  Position: Data Engineer  Location: Noida  Experience: 5–12 Years ⏳ Notice Period: Upto Nov 3rd week  Interview: F2F on 26 th September  Work Location: Noida  Mandatory Skills Candidates should have strong experience in BigQuery  SQL along with either of the following skill combinations: Option 1: …",https://www.adzuna.in/land/ad/5890607612?se=bl2z5Ze18RGpvpw2hSgRVg&utm_medium=api&utm_source=4a2f7c39&v=2E1D46CBF0BEA345A7DEE3B311D940625DA03DA6,False,,2026-09-21
